SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230421-1522,2023-04-21 15:22:31,u01, 1282,100,misc,misc1, lt, d,957982.57013925, -0.6910690777278318, -0.16448698881804083, 0.3520889564044706, -0.03759894520044327, -0.04854205623269081, 0.019219757989048958, -0.6287585496902466, 0.16374626755714417, -0.7601643800735474, 0.026188969612121582, -0.011127859354019165, 0.02369898557662964, -0.01698239175654246, -0.3458748565743772, 0.9183480063236079,0.19162244957712551,-0.612396240234375,0.1582183837890625,-0.7349853515625
20230421-1522,2023-04-21 15:22:31,u01, 1283,100,misc,misc1, lt, d,957982.5801622501, -0.6915159690621799, -0.16482772633106174, 0.35200494771607116, -0.03440022096037865, -0.030150799080729485, 0.018047433346509933, -0.6290625929832458, 0.1640823930501938, -0.7598403096199036, 0.041385531425476074, -0.011662349104881287, 0.016249001026153564, -0.01711221969986303, -0.34610262749269705, 0.9182557157849593,0.1916420116591639,-0.594757080078125,0.15020751953125,-0.74169921875
20230421-1522,2023-04-21 15:22:31,u01, 1284,100,misc,misc1, lt, d,957982.59018525, -0.69179381913459, -0.1656691909800846, 0.35179243504419894, -0.0792439877986908, -0.019856082275509834, 0.017337249591946602, -0.6291853785514832, 0.1649124026298523, -0.7595588564872742, 0.05470716953277588, 0.006810024380683899, 0.031211137771606445, -0.017512823552495574, -0.34628580538331094, 0.9181709725410049,0.19168106503316001,-0.581085205078125,0.161712646484375,-0.738616943359375
20230421-1522,2023-04-21 15:22:31,u01, 1285,100,misc,misc1, lt, d,957982.6002082501, -0.6920002990642513, -0.16669156000766616, 0.3513070657415048, -0.10885727405548096, -0.014585687778890133, 0.016641099005937576, -0.6292343139648438, 0.1659206748008728, -0.7592987418174744, 0.061012208461761475, 0.02797277271747589, 0.05913400650024414, -0.018051465383529124, -0.3464459217557077, 0.9181122113059013,0.1916231814300378,-0.5703887939453125,0.1800384521484375,-0.7143096923828125
20230421-1522,2023-04-21 15:22:31,u01, 1286,100,misc,misc1, lt, d,957982.61023025, -0.6921665837084414, -0.16779641377030832, 0.3507136163973726, -0.10976168513298035, -0.002671237802132964, 0.01694890856742859, -0.6292431950569153, 0.1670101135969162, -0.7590525150299072, 0.06536984443664551, 0.040631502866744995, 0.06085610389709473, -0.018650998089803177, -0.3465918257223935, 0.9180648838727922,0.19152855953759843,-0.5644683837890625,0.2081298828125,-0.6922607421875
20230421-1522,2023-04-21 15:22:31,u01, 1287,100,misc,misc1, lt, d,957982.62025325, -0.6921784177531277, -0.16861105048292568, 0.35017307297115874, -0.09349989145994186, 0.006695632357150316, 0.008101087063550949, -0.6291651129722595, 0.1678132563829422, -0.7589400410652161, 0.07131898403167725, 0.015170156955718994, 0.04255521297454834, -0.019121536033302203, -0.3466472865420214, 0.9180588775527652,0.19141050884549374,-0.561676025390625,0.1947021484375,-0.709869384765625
20230421-1522,2023-04-21 15:22:31,u01, 1288,100,misc,misc1, lt, d,957982.6302762501, -0.6921925526343443, -0.16944033055471308, 0.34963319076468635, -0.09139897674322128, 0.0077883279882371426, 0.0062437718734145164, -0.6290867924690247, 0.1686307191848755, -0.7588237524032593, 0.06519818305969238, 0.008539080619812012, 0.03625911474227905, -0.019598566767367605, -0.3467044933455833, 0.9180513265341324,0.1912950986034863,-0.5560760498046875,0.180084228515625,-0.718475341796875
20230421-1522,2023-04-21 15:22:31,u01, 1289,100,misc,misc1, lt, d,957982.64029925, -0.6923669691044365, -0.17020431052192594, 0.3490508710797779, -0.10003135353326797, -0.01976287178695202, 0.0004415428265929222, -0.6291367411613464, 0.169383704662323, -0.7586146593093872, 0.04341280460357666, -0.010234549641609192, 0.021447360515594482, -0.020037349849183324, -0.3468301991971783, 0.9180242309498016,0.19115141329739566,-0.5749969482421875,0.16705322265625,-0.72833251953125
20230421-1522,2023-04-21 15:22:31,u01, 1290,100,misc,misc1, lt, d,957982.6503222501, -0.6928158848481192, -0.1709881454344806, 0.34834783330077723, -0.11641835421323776, -0.049713581800460815, -0.0020160218700766563, -0.6293922066688538, 0.17015616595745087, -0.7582297325134277, 0.02685314416885376, 0.0029547810554504395, 0.00851970911026001, -0.02048013300485919, -0.3470816932727299, 0.9179595500167449,0.19095835737400946,-0.5951995849609375,0.161773681640625,-0.7464447021484375
20230421-1522,2023-04-21 15:22:31,u01, 1291,100,misc,misc1, lt, d,957982.66034425, -0.6936054880302542, -0.17189685455043793, 0.3474886120412973, -0.13895508646965027, -0.08328885585069656, -0.00516920443624258, -0.6298916339874268, 0.17105156183242798, -0.7576133608818054, 0.017418980598449707, 0.018584683537483215, 0.00741499662399292, -0.020975622004710082, -0.34749583782923016, 0.917841848739824,0.19071731621524265,-0.6089324951171875,0.1848297119140625,-0.7473907470703125
