SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230327-1544,2023-03-27 15:44:17,u05, 999,100,movements,sh-ab, lt, d,733629.7107067917, -0.8027287878596686, -0.2822378579788394, 0.4815780082339911, -0.29822659492492676, -0.10603347420692444, 0.02913994900882244, -0.6907970309257507, 0.2785056531429291, -0.6672586798667908, 0.001114964485168457, -0.015718817710876465, 0.04038190841674805, -0.033500370516794546, -0.4065075371741911, 0.8719814082549525,0.2706988674350359,-0.6773223876953125,0.26153564453125,-0.6383514404296875
20230327-1544,2023-03-27 15:44:17,u05, 1000,100,movements,sh-ab, lt, d,733629.7207297917, -0.8045662580375472, -0.2847006457468794, 0.47932048921748327, -0.36759549379348755, -0.12765993177890778, 0.04452007636427879, -0.6915255784988403, 0.2808701694011688, -0.6655105948448181, -0.005923151969909668, -0.02398848533630371, 0.038755834102630615, -0.034817215977631565, -0.40747081446771444, 0.8716437705381198,0.2701711794542621,-0.6896820068359375,0.262786865234375,-0.6268768310546875
20230327-1544,2023-03-27 15:44:17,u05, 1001,100,movements,sh-ab, lt, d,733629.7307537918, -0.8064882462994155, -0.28730308886348965, 0.4769663974459018, -0.3402022123336792, -0.12470382452011108, 0.051209140568971634, -0.6922734379768372, 0.2833668887615204, -0.6636722087860107, -0.003603696823120117, -0.018581151962280273, 0.015234708786010742, -0.03620645036465688, -0.4084764295607367, 0.8712841864414818,0.26962960223128474,-0.69744873046875,0.2568817138671875,-0.6267547607421875
20230327-1544,2023-03-27 15:44:17,u05, 1002,100,movements,sh-ab, lt, d,733629.7407767917, -0.8082744084143738, -0.2896198425777485, 0.474926962078878, -0.2929374575614929, -0.12001053988933563, 0.03515893220901489, -0.6929811835289001, 0.2855879068374634, -0.6619793772697449, 0.0022615790367126465, 0.009593337774276733, 0.008933722972869873, -0.03742276055309416, -0.4094018227959887, 0.8709387013539565,0.269175718942259,-0.6958770751953125,0.2647857666015625,-0.6484375
20230327-1544,2023-03-27 15:44:17,u05, 1003,100,movements,sh-ab, lt, d,733629.7507996251, -0.8098769723004121, -0.291612446468096, 0.4731053486428506, -0.2609633207321167, -0.10447472333908081, 0.028330322355031967, -0.693627655506134, 0.28749698400497437, -0.6604742407798767, 0.0016415715217590332, 0.011468470096588135, 0.009946286678314209, -0.03847472428375315, -0.4102226057188517, 0.8706352255380868,0.2687590421272215,-0.6907196044921875,0.2951812744140625,-0.653045654296875
20230327-1544,2023-03-27 15:44:17,u05, 1004,100,movements,sh-ab, lt, d,733629.760823625, -0.8113185526493939, -0.29334801284800616, 0.4713259818126683, -0.2533879578113556, -0.08479902148246765, 0.0203726626932621, -0.6942161917686462, 0.28915882110595703, -0.6591290831565857, 0.0012229681015014648, -0.02675345540046692, -0.0007219314575195312, -0.03942520640730347, -0.4109514736754623, 0.8703860825358932,0.2683145596056373,-0.691986083984375,0.2989654541015625,-0.6505279541015625
20230327-1544,2023-03-27 15:44:17,u05, 1005,100,movements,sh-ab, lt, d,733629.7708466251, -0.8125366019457285, -0.29497778580198103, 0.46958328646028624, -0.2338712513446808, -0.0675491988658905, 0.009646515361964703, -0.6946753859519958, 0.29071858525276184, -0.6579580307006836, -0.00582510232925415, -0.03246361017227173, -0.016037940979003906, -0.040351448356944375, -0.4115734931600591, 0.8701882780527158,0.26786453014915235,-0.6929931640625,0.2624053955078125,-0.65985107421875
20230327-1544,2023-03-27 15:44:17,u05, 1006,100,movements,sh-ab, lt, d,733629.780869625, -0.81367221385349, -0.2965719514176198, 0.46778408927144033, -0.2724272310733795, -0.0506005696952343, 0.022605616599321365, -0.6950844526290894, 0.2922435402870178, -0.6568496227264404, 0.01146012544631958, -0.01230582594871521, 0.0022017955780029297, -0.04128512179346725, -0.4121537785234636, 0.8700179064605874,0.2673831441056091,-0.70050048828125,0.2582550048828125,-0.6739959716796875
20230327-1544,2023-03-27 15:44:17,u05, 1007,100,movements,sh-ab, lt, d,733629.790893625, -0.8149843329752706, -0.2986537243616889, 0.46560184911350777, -0.3358871638774872, -0.045710209757089615, 0.04115107282996178, -0.6955015063285828, 0.2942337989807129, -0.6555182933807373, 0.02219212055206299, 0.01472616195678711, 0.028595685958862305, -0.04249371301344548, -0.41283789575760865, 0.8698066243371537,0.26682527103204484,-0.683624267578125,0.279937744140625,-0.6546478271484375
20230327-1544,2023-03-27 15:44:17,u05, 1008,100,movements,sh-ab, lt, d,733629.8009166251, -0.8164027187928145, -0.30112247800975367, 0.46316711828143003, -0.3850677013397217, -0.03985471650958061, 0.06447383761405945, -0.6958990693092346, 0.2965923547744751, -0.6540316939353943, 0.02031618356704712, 0.014427512884140015, 0.023157060146331787, -0.04391489396301372, -0.4135887384970714, 0.8695618330263044,0.2662293633559193,-0.673309326171875,0.3089599609375,-0.626922607421875
