SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230421-1511,2023-04-21 15:11:49,u10, 1,100,movements,wr-su, lt, d,957608.1944006251, -0.11290979434825124, 0.006602657446048529, 0.00037315021367717084, 0.05430592969059944, 0.017870256677269936, 0.002419605851173401, -0.11266758292913437, -0.006602609530091286, -0.9936107993125916, -0.0004611089825630188, 0.011271797120571136, -0.03423649072647095, 0.0033065905924471004, -0.056423990339448636, 0.9984014179639096,0.0,-0.1072845458984375,0.004669189453125,-1.028411865234375
20230421-1511,2023-04-21 15:11:49,u10, 2,100,movements,wr-su, lt, d,957608.204422625, -0.11252941457307031, 0.007189928759484525, 0.0005556251158111991, 0.0649641677737236, 0.05472227931022644, 0.015171034261584282, -0.11228916794061661, -0.007189866621047258, -0.9936495423316956, -0.00816374272108078, -0.006832962390035391, -0.019869744777679443, 0.003604890303887347, -0.05623366166142357, 0.9984111476458417,7.520867667994404e-05,-0.118194580078125,-0.004608154296875,-1.024017333984375
20230421-1511,2023-04-21 15:11:49,u10, 3,100,movements,wr-su, lt, d,957608.2144446251, -0.11195671067633656, 0.00784832299773667, 0.0008571435931834698, 0.06972776353359222, 0.05634947121143341, 0.03473062068223953, -0.1117195338010788, -0.007848242297768593, -0.9937087893486023, -0.0020652934908866882, -0.0035348162055015564, -0.007557690143585205, 0.003941982552070336, -0.055947011709447485, 0.9984258949964028,0.0002083443568858251,-0.117889404296875,-0.014923095703125,-1.0041961669921875
20230421-1511,2023-04-21 15:11:49,u10, 4,100,movements,wr-su, lt, d,957608.224466625, -0.11142439238071634, 0.008294323265645222, 0.0013442469784290204, 0.028490804135799408, 0.053374454379081726, 0.04481968656182289, -0.11119014769792557, -0.008294228464365005, -0.9937645196914673, -0.0017401725053787231, -0.027335045859217644, -0.0015204548835754395, 0.004178140169882898, -0.05568010547076076, 0.9984398264081401,0.00044014758861065425,-0.110595703125,-0.014801025390625,-1.0019683837890625
20230421-1511,2023-04-21 15:11:49,u10, 5,100,movements,wr-su, lt, d,957608.2344886251, -0.11106683232488049, 0.008320510353781844, 0.001806156020771111, -0.008940722793340683, 0.02150866761803627, 0.045614372938871384, -0.11083478480577469, -0.008320414461195469, -0.9938040375709534, 0.006571449339389801, -0.0780901089310646, 0.003005087375640869, 0.004203952876090766, -0.05550062210326742, 0.9984495852705652,0.0006707642219455466,-0.1130828857421875,-0.0703125,-0.98614501953125
20230421-1511,2023-04-21 15:11:49,u10, 6,100,movements,wr-su, lt, d,957608.244510625, -0.11095123135941092, 0.008278048261880505, 0.002213955041389607, 0.013095222413539886, 0.00022601516684517264, 0.038194965571165085, -0.1107199415564537, -0.0082779536023736, -0.993817150592804, 0.017381899058818817, -0.046607911586761475, -0.0043212175369262695, 0.004194020598944222, -0.055442081025924045, 0.9984527232061045,0.0008757685146289136,-0.094512939453125,-0.076416015625,-1.00152587890625
20230421-1511,2023-04-21 15:11:49,u10, 7,100,movements,wr-su, lt, d,957608.2545326251, -0.11105133279204628, 0.00816122927216593, 0.0024148235400885593, -0.02088058739900589, -0.03847930207848549, -0.005361298099160194, -0.11081952601671219, -0.008161138743162155, -0.9938070178031921, 0.024805709719657898, -0.0019249217584729195, 0.018831491470336914, 0.004141318907519208, -0.055491718074953206, 0.9984500603944797,0.0009790789986387819,-0.0911102294921875,-0.0264892578125,-0.9825897216796875
20230421-1511,2023-04-21 15:11:49,u10, 8,100,movements,wr-su, lt, d,957608.264555625, -0.11191143107873791, 0.008139041942448064, 0.002081262221041104, -0.01610059291124344, -0.13573820888996124, -0.08012805879116058, -0.11167427897453308, -0.00813895184546709, -0.993711531162262, 0.04566472768783569, -0.09169930219650269, 0.007734417915344238, 0.004121336723223745, -0.0559217990940274, 0.9984263062535534,0.0008114002228958644,-0.0747222900390625,-0.0453948974609375,-0.966949462890625
20230421-1511,2023-04-21 15:11:49,u10, 9,100,movements,wr-su, lt, d,957608.2745776251, -0.11374380306815172, 0.0076085046121548185, 0.0005748985033915836, -0.090001180768013, -0.21808820962905884, -0.18329118192195892, -0.11349541693925858, -0.00760843139141798, -0.9935094118118286, 0.06463673710823059, -0.024373993277549744, 0.03469288349151611, 0.0038144311869346926, -0.056839742416605034, 0.9983760396605091,7.074451593536065e-05,-0.0546875,-0.092864990234375,-0.992218017578125
20230421-1511,2023-04-21 15:11:49,u10, 10,100,movements,wr-su, lt, d,957608.284599625, -0.11584710775172466, 0.007307109227359423, -0.0008834321938413208, -0.006760316900908947, -0.18275126814842224, -0.08640480786561966, -0.1155850738286972, -0.007307044230401516, -0.9932706952095032, 0.013076499104499817, -0.006807337980717421, 0.062316715717315674, 0.003621847214700826, -0.05789238390175193, 0.9983161203853267,-0.0006524803147475008,-0.063934326171875,0.00048828125,-0.9323577880859375
20230421-1511,2023-04-21 15:11:49,u10, 11,100,movements,wr-su, lt, d,957608.2946216251, -0.11679786916126705, 0.007603905474378376, -0.0013143011719275559, 0.06113697588443756, 0.0015243061352521181, -0.01882416382431984, -0.11652912944555283, -0.007603832054883242, -0.9931581616401672, -0.10577619820833206, 0.021199412643909454, 0.06298243999481201, 0.0037571065967232924, -0.058367804776449865, 0.9982877062338829,-0.0008779287351119943,-0.1622772216796875,-0.0186004638671875,-0.9378662109375
