SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230327-1539,2023-03-27 15:39:53,u05, 1389,100,movements,misc5, lt, d,733478.423957, -0.8339982620320127, -0.16887123750626745, 0.800683152992472, 0.026518654078245163, -0.4476110339164734, -0.10007036477327347, -0.730088472366333, 0.1680697500705719, -0.6623619198799133, -0.08749264478683472, 0.025640547275543213, -0.021826982498168945, 0.08627537773234817, -0.4017158283427394, 0.825700102511019,0.38652314020415646,-0.833526611328125,0.1851806640625,-0.6819305419921875
20230327-1539,2023-03-27 15:39:53,u05, 1390,100,movements,misc5, lt, d,733478.4339810001, -0.8385701309608586, -0.16803451798618013, 0.8002592404256414, 0.02657155692577362, -0.4506915211677551, -0.07959787547588348, -0.7332133650779724, 0.16724488139152527, -0.6591109037399292, -0.04831117391586304, 0.04784299433231354, -0.0356980562210083, 0.08742943793176368, -0.4034856093943693, 0.8249572491605612,0.3860062965904825,-0.7974853515625,0.2026519775390625,-0.69061279296875
20230327-1539,2023-03-27 15:39:53,u05, 1391,100,movements,misc5, lt, d,733478.444004, -0.8430259580014788, -0.16713955835984154, 0.8000809855786065, 0.06823617964982986, -0.43451574444770813, -0.07679542899131775, -0.7362544536590576, 0.1663624495267868, -0.655936598777771, -0.026654362678527832, 0.04886274039745331, -0.036095261573791504, 0.08863379739554894, -0.4051860543542801, 0.8241932160159463,0.3855823747603726,-0.768402099609375,0.21954345703125,-0.6933746337890625
20230327-1539,2023-03-27 15:39:53,u05, 1392,100,movements,misc5, lt, d,733478.454028, -0.8470699057049393, -0.1660921607119338, 0.8002412986816404, 0.09583575278520584, -0.37023502588272095, -0.06010739877820015, -0.739031195640564, 0.16532956063747406, -0.6530689001083374, -0.010709285736083984, 0.03762756288051605, -0.0461345911026001, 0.08989102310134413, -0.4066757174021683, 0.8234615353494891,0.38528629393511316,-0.75885009765625,0.205291748046875,-0.692840576171875
20230327-1539,2023-03-27 15:39:53,u05, 1393,100,movements,misc5, lt, d,733478.4640510001, -0.8502552769424849, -0.16492191405376597, 0.800726782968584, 0.12586848437786102, -0.27911177277565, -0.04927365854382515, -0.7412525415420532, 0.16417530179023743, -0.6508386731147766, 0.04560446739196777, 0.060693442821502686, -0.07702082395553589, 0.09110059970691715, -0.4077760841452948, 0.8228534319572759,0.38513806907276904,-0.7255401611328125,0.211669921875,-0.7111968994140625
20230327-1539,2023-03-27 15:39:53,u05, 1394,100,movements,misc5, lt, d,733478.474074, -0.8526545564806605, -0.16365868039031647, 0.8013503071619114, 0.13050134479999542, -0.2329850196838379, -0.06423862278461456, -0.7429675459861755, 0.16292908787727356, -0.6491943597793579, 0.08390986919403076, 0.06721925735473633, -0.058813393115997314, 0.09222605453924207, -0.4085305120928439, 0.8223887461798437,0.38506355186429414,-0.67437744140625,0.23724365234375,-0.73162841796875
20230327-1539,2023-03-27 15:39:53,u05, 1395,100,movements,misc5, lt, d,733478.484098, -0.8549672042580431, -0.16222397118660598, 0.8017973053849649, 0.12347299605607986, -0.24584569036960602, -0.09392701089382172, -0.7446425557136536, 0.16151337325572968, -0.6476271152496338, 0.02221524715423584, 0.026352807879447937, -0.027986347675323486, 0.0933712810885877, -0.40922885216577326, 0.8219942471768442,0.38488816952321186,-0.674224853515625,0.205810546875,-0.6831817626953125
20230327-1539,2023-03-27 15:39:53,u05, 1396,100,movements,misc5, lt, d,733478.4941216251, -0.8575033735853694, -0.16063887171002444, 0.8019959493902648, 0.11225029826164246, -0.27415934205055237, -0.12282633036375046, -0.7464752793312073, 0.15994888544082642, -0.6459031701087952, -0.051544010639190674, 0.01220075786113739, -0.00955343246459961, 0.09457187873930233, -0.41000557880945526, 0.8216180800498367,0.3845713726985271,-0.7697906494140625,0.1818695068359375,-0.6696624755859375
20230327-1539,2023-03-27 15:39:53,u05, 1397,100,movements,misc5, lt, d,733478.504145625, -0.8604679941864193, -0.15899239109582186, 0.8019098583008033, 0.09181267023086548, -0.3173624873161316, -0.1350952535867691, -0.7485854625701904, 0.15832339227199554, -0.6438581943511963, -0.06579124927520752, -0.003294125199317932, 0.012373149394989014, 0.09582150136756411, -0.4109612546814524, 0.8212145423013835,0.3841036157125662,-0.808197021484375,0.15838623046875,-0.64093017578125
20230327-1539,2023-03-27 15:39:53,u05, 1398,100,movements,misc5, lt, d,733478.514168625, -0.8639576530539375, -0.1574127078325342, 0.8016584505047877, 0.08058001101016998, -0.3691346049308777, -0.13711059093475342, -0.7510169744491577, 0.15676343441009521, -0.6414035558700562, -0.06067413091659546, 0.004720315337181091, 0.020325124263763428, 0.09710828788666633, -0.41215070409579907, 0.8207252409612013,0.383551300058857,-0.8150634765625,0.158294677734375,-0.624847412109375
