SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230421-1516,2023-04-21 15:16:47,u10, 1,100,movements,wr-su, lt, d,957777.055361625, -0.18928470183693408, -0.03902118521838352, -0.0037045894919428913, 0.027758263051509857, 0.023036256432533264, 0.0013794549740850925, -0.1880131959915161, 0.039011284708976746, -0.981391429901123, -0.000799134373664856, -0.0016577504575252533, 0.006522655487060547, -0.019597025092526196, -0.0944470133234575, 0.9953368730194341,0.0,-0.188812255859375,0.037353515625,-0.9748687744140625
20230421-1516,2023-04-21 15:16:47,u10, 2,100,movements,wr-su, lt, d,957777.0653836251, -0.18907727696674895, -0.038843198612925046, -0.003645450498618632, 0.011124692857265472, 0.016683286055922508, 0.0034769605845212936, -0.18781092762947083, 0.03883343189954758, -0.9814372062683105, 0.003271043300628662, -0.006545815616846085, 0.014228403568267822, -0.019505656040779102, -0.0943446857696341, 0.9953484004881451,1.899702711670795e-05,-0.184539794921875,0.03228759765625,-0.9672088623046875
20230421-1516,2023-04-21 15:16:47,u10, 3,100,movements,wr-su, lt, d,957777.075406625, -0.1889973174353506, -0.03882203752704354, -0.003639088312300212, -0.008978843688964844, 0.00046729756286367774, -0.00395195372402668, -0.18773260712623596, 0.03881228715181351, -0.9814530611038208, 0.007846653461456299, -0.024041756987571716, 0.0216141939163208, -0.019494825162418867, -0.0943049909154511, 0.9953523913886518,2.0384899238004833e-05,-0.1798858642578125,0.0147705078125,-0.9598388671875
20230421-1516,2023-04-21 15:16:47,u10, 4,100,movements,wr-su, lt, d,957777.0854286251, -0.18903554008182682, -0.038929479440328214, -0.003670386852217081, -0.010592719539999962, -0.006256917491555214, 0.0028585484251379967, -0.1877693235874176, 0.03891964629292488, -0.9814417362213135, 0.006677955389022827, -0.01952570676803589, 0.008922874927520752, -0.01954977185500706, -0.09432351249934236, 0.9953495494860122,1.0251963914963656e-05,-0.18109130859375,0.0193939208984375,-0.9725189208984375
20230421-1516,2023-04-21 15:16:47,u10, 5,100,movements,wr-su, lt, d,957777.0954516251, -0.1889745115098335, -0.03896262360549456, -0.003576392300569497, 0.010572295635938644, 0.018475593999028206, 0.01567293331027031, -0.18770919740200043, 0.038952767848968506, -0.9814519286155701, -0.0011184066534042358, -0.0008057765662670135, 0.0017919540405273438, -0.019561836056896424, -0.09429400111877338, 0.9953520819709323,5.799816697579373e-05,-0.1888275146484375,0.03814697265625,-0.9796600341796875
20230421-1516,2023-04-21 15:16:47,u10, 6,100,movements,wr-su, lt, d,957777.105474625, -0.18871459856039446, -0.03879734206066, -0.003344228336405483, 0.029453309252858162, 0.029723986983299255, 0.022563064470887184, -0.18745529651641846, 0.038787610828876495, -0.9815070033073425, -0.011397317051887512, 0.0038912445306777954, 0.0018165111541748047, -0.019468654278094574, -0.09416720239347931, 0.9953659500976365,0.00016321229149966494,-0.1988525390625,0.0426788330078125,-0.9796905517578125
20230421-1516,2023-04-21 15:16:48,u10, 7,100,movements,wr-su, lt, d,957777.1154966251, -0.1884210326404902, -0.03858664918786346, -0.0031045074487866245, 0.021306509152054787, 0.0242202989757061, 0.016020048409700394, -0.187168687582016, 0.03857707604765892, -0.9815700054168701, -0.005015850067138672, -0.0033750273287296295, 0.008425474166870117, -0.01935254859434151, -0.09402378282688253, 0.9953817826841022,0.0002697498114576011,-0.1921844482421875,0.0352020263671875,-0.97314453125
20230421-1516,2023-04-21 15:16:48,u10, 8,100,movements,wr-su, lt, d,957777.125519625, -0.18826144195297131, -0.03846724571990688, -0.0029591650702908757, 0.004926204681396484, 0.006829323247075081, 0.0044177221134305, -0.18701289594173431, 0.038457758724689484, -0.9816043972969055, 0.008759647607803345, -0.01045786589384079, 0.013144373893737793, -0.019286316304209235, -0.09394595556798911, 0.9953904215541641,0.00033492947650196774,-0.178253173828125,0.0279998779296875,-0.9684600830078125
20230421-1516,2023-04-21 15:16:48,u10, 9,100,movements,wr-su, lt, d,957777.1355416251, -0.18828759259144048, -0.03854159696965643, -0.0029709708491886502, -0.01721782796084881, -0.011135563254356384, -0.0004634787328541279, -0.18703801929950714, 0.03853205591440201, -0.9815967082977295, 0.017711162567138672, -0.025134820491075516, 0.013991117477416992, -0.019323871108322482, -0.09395873716846702, 0.995388458613737,0.0003328011862198323,-0.1693267822265625,0.013397216796875,-0.9676055908203125
20230421-1516,2023-04-21 15:16:48,u10, 10,100,movements,wr-su, lt, d,957777.145564625, -0.1883825303649124, -0.03874527096387248, -0.003002414872371533, -0.022381165996193886, -0.004844110459089279, 0.0001900605857372284, -0.18712973594665527, 0.03873557597398758, -0.9815711975097656, 0.013866111636161804, -0.028542686253786087, 0.013645172119140625, -0.019426700034792056, -0.09400534846438807, 0.9953820310240227,0.0003276482557990428,-0.1732635498046875,0.01019287109375,-0.967926025390625
20230421-1516,2023-04-21 15:16:48,u10, 11,100,movements,wr-su, lt, d,957777.1555866251, -0.18836266969740986, -0.03898437179033555, -0.0030746022118726874, -0.024414755403995514, 0.00741122430190444, -0.0042638094164431095, -0.18710850179195404, 0.038974497467279434, -0.9815657734870911, 0.0028585493564605713, -0.021060660481452942, 0.01365506649017334, -0.019549093049355107, -0.09399435889892464, 0.9953807070693698,0.00030277240977886425,-0.1842498779296875,0.017913818359375,-0.9679107666015625
