SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230118-1500,2023-01-18 15:00:29Z,u01, 965,100,movements,misc1, rt, d,125691.135672125, -0.9025363320131528, -0.09598879282047823, 0.9240982042746669, -0.4316830635070801, 0.26202940940856934, 0.03920203447341919, -0.7812877893447876, 0.09584145992994308, -0.6167688369750977, 0.3233104944229126, -0.0014200806617736816, 0.26259714365005493, 0.15553916535216417, -0.40917373254594624, 0.7952781196918325,0.4194248298076906,-0.438812255859375,0.0998382568359375,-0.3221893310546875
20230118-1500,2023-01-18 15:00:29Z,u01, 966,100,movements,misc1, rt, d,125691.14569512501, -0.9001683234797344, -0.0990204578701728, 0.921212273683591, -0.3914451003074646, 0.2654353082180023, 0.0789012461900711, -0.7795939445495605, 0.09885872155427933, -0.6184338331222534, 0.2857125997543335, -0.04960337281227112, 0.22826659679412842, 0.15321774176370287, -0.4090322851005648, 0.7960144201542252,0.4190204497655987,-0.4780731201171875,0.07244873046875,-0.3783111572265625
20230118-1500,2023-01-18 15:00:29Z,u01, 967,100,movements,misc1, rt, d,125691.15571812501, -0.897812469699195, -0.10222881375695975, 0.9188053125094837, -0.3812824785709381, 0.25137490034103394, 0.12181256711483002, -0.7778827548027039, 0.10205084830522537, -0.6200677752494812, 0.25497931241989136, -0.06504831463098526, 0.21297866106033325, 0.15092357235112486, -0.4088865160400062, 0.7966260254390896,0.4188327611134069,-0.5075836181640625,0.03680419921875,-0.3973236083984375
20230118-1500,2023-01-18 15:00:29Z,u01, 968,100,movements,misc1, rt, d,125691.16574012501, -0.8956295784568629, -0.10580677692984702, 0.9166538296006658, -0.39881646633148193, 0.22525754570960999, 0.1628020852804184, -0.7762373685836792, 0.1056094691157341, -0.621532142162323, 0.22241955995559692, -0.036792367696762085, 0.18247580528259277, 0.14856532912984338, -0.40885483094284597, 0.7971046511863028,0.41879619865146517,-0.538055419921875,0.04901123046875,-0.4225006103515625
20230118-1500,2023-01-18 15:00:29Z,u01, 969,100,movements,misc1, rt, d,125691.17576312501, -0.8937566458837536, -0.10990007370349042, 0.9144115890551278, -0.46609583497047424, 0.1911001056432724, 0.19376559555530548, -0.7747284770011902, 0.1096789762377739, -0.6227088570594788, 0.19628304243087769, -0.0007770359516143799, 0.15742266178131104, 0.14604070184781878, -0.4090448470597896, 0.7974772399636089,0.41878934799453743,-0.568115234375,0.090484619140625,-0.455078125
20230118-1500,2023-01-18 15:00:29Z,u01, 970,100,movements,misc1, rt, d,125691.185786125, -0.8923216830018667, -0.11463527792582909, 0.9117061682682533, -0.5427988767623901, 0.15921033918857574, 0.19942082464694977, -0.7734211683273315, 0.11438436806201935, -0.6234869956970215, 0.18765145540237427, 0.032786622643470764, 0.15878057479858398, 0.1432475440874538, -0.409556641651818, 0.7977798539871122,0.41867759242361097,-0.5871734619140625,0.128204345703125,-0.4686431884765625
20230118-1500,2023-01-18 15:00:29Z,u01, 971,100,movements,misc1, rt, d,125691.19580912501, -0.8912194526774226, -0.11978598123557842, 0.9084104254541997, -0.6054641604423523, 0.13518570363521576, 0.18395483493804932, -0.7722649574279785, 0.11949972808361053, -0.623960554599762, 0.18242114782333374, 0.06925146281719208, 0.15263187885284424, 0.14022923231071036, -0.4103114467255068, 0.7980859270546081,0.4183769199579751,-0.583984375,0.166748046875,-0.4654693603515625
20230118-1500,2023-01-18 15:00:29Z,u01, 972,100,movements,misc1, rt, d,125691.20583112501, -0.8903816167279529, -0.12497206423105535, 0.9045825427532689, -0.6276693344116211, 0.12260306626558304, 0.1356016844511032, -0.7712497711181641, 0.12464701384305954, -0.6242091059684753, 0.16042518615722656, 0.08894547820091248, 0.13016003370285034, 0.1371381446965666, -0.41120382007374057, 0.7984413551597784,0.4178469787335973,-0.5976409912109375,0.2084197998046875,-0.4804534912109375
20230118-1500,2023-01-18 15:00:29Z,u01, 973,100,movements,misc1, rt, d,125691.21585412501, -0.8897499177211251, -0.12971424916426413, 0.9003475374386188, -0.6119589805603027, 0.10239127278327942, 0.07085894793272018, -0.7703874111175537, 0.12935079634189606, -0.6243169903755188, 0.10614180564880371, 0.045011356472969055, 0.07780826091766357, 0.1341842522400765, -0.41211174879796575, 0.7988885771362203,0.41705597011751133,-0.631744384765625,0.201934814453125,-0.51641845703125
20230118-1500,2023-01-18 15:00:29Z,u01, 974,100,movements,misc1, rt, d,125691.225877125, -0.8894264356602228, -0.13360568094786865, 0.8960298871657263, -0.533719003200531, 0.07272392511367798, -0.006876855157315731, -0.7697886228561401, 0.13320854306221008, -0.6242443919181824, 0.03385722637176514, -0.01583796739578247, 0.028190314769744873, 0.13162355632484748, -0.41298069198095766, 0.7993877765450629,0.4160546470520265,-0.701995849609375,0.1421356201171875,-0.5751190185546875
20230118-1500,2023-01-18 15:00:29Z,u01, 975,100,movements,misc1, rt, d,125691.23589912501, -0.8894141659983529, -0.13651982441717372, 0.8919356955250172, -0.4588219225406647, 0.041287440806627274, -0.052408333867788315, -0.7694761753082275, 0.13609614968299866, -0.6240066289901733, -0.033685505390167236, -0.037097156047821045, -0.025788843631744385, 0.12957309027128394, -0.4137722630139584, 0.7998904937528993,0.41494409851217795,-0.7735443115234375,0.0994720458984375,-0.62554931640625
20230118-1500,2023-01-18 15:00:29Z,u01, 976,100,movements,misc1, rt, d,125691.245922125, -0.8896732208653503, -0.13862529413347835, 0.8882387979952815, -0.3717346787452698, 0.008145466446876526, -0.08064743131399155, -0.7694134712219238, 0.13818173110485077, -0.6236254572868347, -0.06031376123428345, -0.03265196084976196, -0.05612301826477051, 0.1279921739860532, -0.4144940023112765, 0.8003492227758885,0.41382818509773184,-0.818359375,0.1019287109375,-0.6604461669921875
