SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20230427-1447,2023-04-27 14:47:26,u04, 748,100,misc,misc4, lt, d,16224.250571125001, -0.773306872286531, -0.24724463178484454, 0.31920933666345713, 0.03048476204276085, 0.04582340642809868, 0.04696480929851532, -0.6772642135620117, 0.2447333186864853, -0.6938434839248657, 0.042529284954071045, 0.018282487988471985, 0.03333622217178345, -0.053280187487538544, -0.3876073830082783, 0.9000364921793692,0.19197916940863352,-0.63531494140625,0.2667694091796875,-0.6593017578125
20230427-1447,2023-04-27 14:47:26,u04, 749,100,misc,misc4, lt, d,16224.260595125, -0.7727046874641118, -0.24762115195640952, 0.31979900992720567, 0.016619013622403145, 0.028238285332918167, 0.05726059153676033, -0.6767818927764893, 0.24509836733341217, -0.694185197353363, 0.03228127956390381, 0.009418338537216187, 0.035371601581573486, -0.05339602717152994, -0.38737097310400204, 0.9000641434292609,0.19229456698763578,-0.6390228271484375,0.2589263916015625,-0.65875244140625
20230427-1447,2023-04-27 14:47:26,u04, 750,100,misc,misc4, lt, d,16224.270618125001, -0.7724747920574896, -0.24843725569731925, 0.32029345851851465, 0.0021373331546783447, -0.007310919929295778, 0.05735505372285843, -0.6764824986457825, 0.24588949978351593, -0.6941972970962524, 0.015304028987884521, 0.014608621597290039, 0.03074502944946289, -0.05369571112126428, -0.3873217370423408, 0.8999906579188012,0.19265407072625734,-0.6522064208984375,0.253082275390625,-0.6613006591796875
20230427-1447,2023-04-27 14:47:26,u04, 751,100,misc,misc4, lt, d,16224.280642125, -0.7723716227134376, -0.2493791829382465, 0.32072794477817584, -0.019035862758755684, -0.03505173698067665, 0.0553789883852005, -0.6762489676475525, 0.24680238962173462, -0.6941008567810059, -0.001058042049407959, 0.024086952209472656, 0.04206216335296631, -0.05405238003192638, -0.387334357641974, 0.8998871887882143,0.19301193229505495,-0.6714324951171875,0.2673492431640625,-0.658660888671875
20230427-1447,2023-04-27 14:47:26,u04, 752,100,misc,misc4, lt, d,16224.290665125001, -0.7722301940165259, -0.2502793548073359, 0.32109019009831413, -0.02618369087576866, -0.06803765147924423, 0.049978602677583694, -0.6759954690933228, 0.2476746141910553, -0.6940370202064514, -0.008803606033325195, 0.023794561624526978, 0.03786325454711914, -0.05440763361230601, -0.38732582198140963, 0.8998013231088205,0.19332883326888667,-0.679901123046875,0.26995849609375,-0.6514129638671875
20230427-1447,2023-04-27 14:47:26,u04, 753,100,misc,misc4, lt, d,16224.300689125, -0.7723585078793364, -0.251139357392066, 0.3213853682663395, -0.027820471674203873, -0.10183316469192505, 0.041804298758506775, -0.6759356260299683, 0.24850773811340332, -0.6937974691390991, -0.011548936367034912, 0.031323254108428955, 0.023509323596954346, -0.05473141328262657, -0.38743481653022005, 0.8996730678801419,0.19361576782457268,-0.6874237060546875,0.2743072509765625,-0.6636505126953125
20230427-1447,2023-04-27 14:47:26,u04, 754,100,misc,misc4, lt, d,16224.310713125002, -0.773177786784665, -0.25203086948213116, 0.3215284162118196, -0.03431013971567154, -0.13417619466781616, 0.028186915442347527, -0.6763488054275513, 0.24937118589878082, -0.6930845975875854, -0.015820205211639404, 0.03868429362773895, 0.014922916889190674, -0.05503204598398809, -0.387851997770804, 0.8994225591601986,0.1938588120787493,-0.68896484375,0.2856903076171875,-0.67510986328125
20230427-1447,2023-04-27 14:47:26,u04, 755,100,misc,misc4, lt, d,16224.320736125, -0.7745378514598914, -0.2530660120740706, 0.3214259903688236, -0.048413969576358795, -0.15838992595672607, 0.015591762028634548, -0.6771098971366882, 0.2503734827041626, -0.6919792294502258, -0.02523672580718994, 0.03566783666610718, 0.010628461837768555, -0.055393335902338615, -0.38851251255336494, 0.8990779163153836,0.19403189603916954,-0.698944091796875,0.2862701416015625,-0.6809539794921875
20230427-1447,2023-04-27 14:47:26,u04, 756,100,misc,misc4, lt, d,16224.330760125002, -0.7760754628690039, -0.2540221456866314, 0.3211821685323568, -0.04588402807712555, -0.17309695482254028, 0.001191330375149846, -0.6780050992965698, 0.25129905343055725, -0.6907661557197571, -0.02679818868637085, 0.039762407541275024, -0.0005791783332824707, -0.05572858201866406, -0.38924447190726313, 0.8987187801106324,0.19413301776702604,-0.7022705078125,0.289154052734375,-0.684600830078125
20230427-1447,2023-04-27 14:47:26,u04, 757,100,misc,misc4, lt, d,16224.340783125, -0.7778394181437057, -0.254660157639268, 0.32084304888290593, -0.04403845593333244, -0.17241093516349792, -0.009169697761535645, -0.6791098713874817, 0.2519165277481079, -0.6894547343254089, -0.03385692834854126, 0.040457189083099365, -0.012388646602630615, -0.05591495982831947, -0.3900591807742653, 0.8983518690956885,0.19414223689164573,-0.7103729248046875,0.291961669921875,-0.6992950439453125
20230427-1447,2023-04-27 14:47:26,u04, 758,100,misc,misc4, lt, d,16224.350807125002, -0.7796689914883183, -0.2551398715315568, 0.3204511748105435, -0.023538507521152496, -0.1552324742078781, -0.016645990312099457, -0.6802850961685181, 0.25238075852394104, -0.6881250739097595, -0.028302311897277832, 0.03916895389556885, -0.01396244764328003, -0.05603301519618149, -0.39089356300604494, 0.8979904301341362,0.1941021114689676,-0.7114410400390625,0.291168212890625,-0.7010650634765625
20230427-1447,2023-04-27 14:47:26,u04, 759,100,misc,misc4, lt, d,16224.360830125, -0.7815567512176542, -0.2554822901503012, 0.3201748292143445, 0.014604617841541767, -0.1260671317577362, -0.021205056458711624, -0.681522011756897, 0.25271207094192505, -0.6867782473564148, -0.0202142596244812, 0.03181859850883484, -0.02225196361541748, -0.056060238592394576, -0.3917500957350163, 0.8976176851929266,0.19409152954682524,-0.706085205078125,0.287750244140625,-0.7051544189453125
20230427-1447,2023-04-27 14:47:26,u04, 760,100,misc,misc4, lt, d,16224.370854125002, -0.7830826225793599, -0.25554184559998305, 0.3201496893321044, 0.05164989084005356, -0.09101647138595581, -0.022897735238075256, -0.682558536529541, 0.25276970863342285, -0.6857268810272217, -0.010327696800231934, 0.03267654776573181, -0.02342545986175537, -0.055944262185040956, -0.3924370087936403, 0.8973157961395111,0.194133519444212,-0.6965789794921875,0.2861785888671875,-0.709564208984375
20230427-1447,2023-04-27 14:47:26,u04, 761,100,misc,misc4, lt, d,16224.380878125, -0.7840754896950713, -0.2556433818652228, 0.3203410927364552, 0.060785599052906036, -0.055293623358011246, -0.01612584851682186, -0.6832209229469299, 0.2528679370880127, -0.6850306391716003, -0.007300198078155518, 0.03476029634475708, -0.012997984886169434, -0.05585661302121177, -0.39289274428751153, 0.8970933003118342,0.19426516394213278,-0.6900482177734375,0.2847747802734375,-0.7050323486328125
20230427-1447,2023-04-27 14:47:26,u04, 762,100,misc,misc4, lt, d,16224.390901125002, -0.7847207275935466, -0.2560433499146782, 0.3205941101860785, 0.06282499432563782, -0.025639327242970467, -0.01228740718215704, -0.6835913062095642, 0.25325489044189453, -0.6845180988311768, -0.00410693883895874, 0.04448994994163513, 0.002816319465637207, -0.055926685164376364, -0.39320880215345827, 0.8969066174303686,0.1944677404299873,-0.689727783203125,0.2928619384765625,-0.6886138916015625
20230427-1447,2023-04-27 14:47:26,u04, 763,100,misc,misc4, lt, d,16224.400925125, -0.7853150208797484, -0.25658205597663164, 0.3208621684172407, 0.06796728819608688, 0.004429625812917948, -0.008162170648574829, -0.6839013695716858, 0.2537759840488434, -0.6840150952339172, 0.003374755382537842, 0.05034700036048889, 0.005914449691772461, -0.056061898741145755, -0.39350923672659444, 0.8967158050383529,0.19470039607565554,-0.6841583251953125,0.3017578125,-0.67840576171875
20230427-1447,2023-04-27 14:47:26,u04, 764,100,misc,misc4, lt, d,16224.410948125002, -0.7854229847983466, -0.2573270018809422, 0.3212185329739245, 0.05839265510439873, 0.029969073832035065, 0.001257962780073285, -0.683841347694397, 0.2544964849948883, -0.6838074326515198, 0.0033910274505615234, 0.03975406289100647, 0.010772645473480225, -0.056321078755664736, -0.3936041531686489, 0.8965938093701179,0.19499567729481168,-0.6802215576171875,0.30108642578125,-0.677032470703125
20230427-1447,2023-04-27 14:47:26,u04, 765,100,misc,misc4, lt, d,16224.420972125, -0.7851735046851527, -0.25778890412450584, 0.3216056028871139, 0.06774381548166275, 0.048559535294771194, 0.001257163705304265, -0.6835875511169434, 0.2549431324005127, -0.6838948130607605, 0.0019471049308776855, 0.03176957368850708, 0.012736856937408447, -0.056479947535647536, -0.3935258865612324, 0.8965640705227526,0.19524428535598992,-0.6800384521484375,0.287994384765625,-0.66876220703125
